"",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi"
"4770",NA,"ACTUAL","actual",2015-08-18 17:00:00,NA,NA,NA
"4771",NA,"ACTUAL","actual",2015-08-18 18:00:00,NA,NA,NA
"4772",NA,"ACTUAL","actual",2015-08-18 19:00:00,NA,NA,NA
"4773",NA,"ACTUAL","actual",2015-08-18 20:00:00,NA,NA,NA
"4774",NA,"ACTUAL","actual",2015-08-18 21:00:00,NA,NA,NA
"4775",NA,"ACTUAL","actual",2015-08-18 22:00:00,NA,NA,NA
"4776",NA,"ACTUAL","actual",2015-08-18 23:00:00,NA,NA,NA
"4777",NA,"ACTUAL","actual",2015-08-19 00:00:00,NA,NA,NA
"4778",NA,"ACTUAL","actual",2015-08-19 01:00:00,NA,NA,NA
"4779",NA,"ACTUAL","actual",2015-08-19 02:00:00,NA,NA,NA
"4780",NA,"ACTUAL","actual",2015-08-19 03:00:00,NA,NA,NA
"4781",NA,"ACTUAL","actual",2015-08-19 04:00:00,NA,NA,NA
"4782",NA,"ACTUAL","actual",2015-08-19 05:00:00,NA,NA,NA
"4783",NA,"ACTUAL","actual",2015-08-19 06:00:00,NA,NA,NA
"4784",NA,"ACTUAL","actual",2015-08-19 07:00:00,NA,NA,NA
"4785",NA,"ACTUAL","actual",2015-08-19 08:00:00,NA,NA,NA
"4786",NA,"ACTUAL","actual",2015-08-19 09:00:00,NA,NA,NA
"4787",NA,"ACTUAL","actual",2015-08-19 10:00:00,NA,NA,NA
"4788",NA,"ACTUAL","actual",2015-08-19 11:00:00,NA,NA,NA
"4789",NA,"ACTUAL","actual",2015-08-19 12:00:00,NA,NA,NA
"4790",NA,"ACTUAL","actual",2015-08-19 13:00:00,NA,NA,NA
"4791",NA,"ACTUAL","actual",2015-08-19 14:00:00,NA,NA,NA
"4792",NA,"ACTUAL","actual",2015-08-19 15:00:00,NA,NA,NA
"4793",NA,"ACTUAL","actual",2015-08-19 16:00:00,NA,NA,NA
"4794",NA,"ACTUAL","actual",2015-08-19 17:00:00,NA,NA,NA
"4795",NA,"ACTUAL","actual",2015-08-19 18:00:00,NA,NA,NA
"4796",NA,"ACTUAL","actual",2015-08-19 19:00:00,NA,NA,NA
"4797",NA,"ACTUAL","actual",2015-08-19 20:00:00,NA,NA,NA
"4798",NA,"ACTUAL","actual",2015-08-19 21:00:00,NA,NA,NA
"4799",NA,"ACTUAL","actual",2015-08-19 22:00:00,NA,NA,NA
"4800",NA,"ACTUAL","actual",2015-08-19 23:00:00,NA,NA,NA
"4801",NA,"ACTUAL","actual",2015-08-20 00:00:00,NA,NA,NA
"4802",NA,"ACTUAL","actual",2015-08-20 01:00:00,NA,NA,NA
"4803",NA,"ACTUAL","actual",2015-08-20 02:00:00,NA,NA,NA
"4804",NA,"ACTUAL","actual",2015-08-20 03:00:00,NA,NA,NA
"4805",NA,"ACTUAL","actual",2015-08-20 04:00:00,NA,NA,NA
"4806",NA,"ACTUAL","actual",2015-08-20 05:00:00,NA,NA,NA
"4807",NA,"ACTUAL","actual",2015-08-20 06:00:00,NA,NA,NA
"4808",NA,"ACTUAL","actual",2015-08-20 07:00:00,NA,NA,NA
"4809",NA,"ACTUAL","actual",2015-08-20 08:00:00,NA,NA,NA
"4810",NA,"ACTUAL","actual",2015-08-20 09:00:00,NA,NA,NA
"4811",NA,"ACTUAL","actual",2015-08-20 10:00:00,NA,NA,NA
"4812",NA,"ACTUAL","actual",2015-08-20 11:00:00,NA,NA,NA
"4813",NA,"ACTUAL","actual",2015-08-20 12:00:00,NA,NA,NA
"4814",NA,"ACTUAL","actual",2015-08-20 13:00:00,NA,NA,NA
"4815",NA,"ACTUAL","actual",2015-08-20 14:00:00,NA,NA,NA
"4816",NA,"ACTUAL","actual",2015-08-20 15:00:00,NA,NA,NA
"4817",NA,"ACTUAL","actual",2015-08-20 16:00:00,NA,NA,NA
"4818",NA,"ACTUAL","actual",2015-08-20 17:00:00,NA,NA,NA
"4819",NA,"ACTUAL","actual",2015-08-20 18:00:00,NA,NA,NA
"4820",NA,"ACTUAL","actual",2015-08-20 19:00:00,NA,NA,NA
"4821",NA,"ACTUAL","actual",2015-08-20 20:00:00,NA,NA,NA
"4822",NA,"ACTUAL","actual",2015-08-20 21:00:00,NA,NA,NA
"4823",NA,"ACTUAL","actual",2015-08-20 22:00:00,NA,NA,NA
"4824",NA,"ACTUAL","actual",2015-08-20 23:00:00,NA,NA,NA
"4825",NA,"ACTUAL","actual",2015-08-21 00:00:00,NA,NA,NA
"4826",NA,"ACTUAL","actual",2015-08-21 01:00:00,NA,NA,NA
"4827",NA,"ACTUAL","actual",2015-08-21 02:00:00,NA,NA,NA
"4828",NA,"ACTUAL","actual",2015-08-21 03:00:00,NA,NA,NA
"4829",NA,"ACTUAL","actual",2015-08-21 04:00:00,NA,NA,NA
"4830",NA,"ACTUAL","actual",2015-08-21 05:00:00,NA,NA,NA
"4831",NA,"ACTUAL","actual",2015-08-21 06:00:00,NA,NA,NA
"4832",NA,"ACTUAL","actual",2015-08-21 07:00:00,NA,NA,NA
"4833",NA,"ACTUAL","actual",2015-08-21 08:00:00,NA,NA,NA
"4834",NA,"ACTUAL","actual",2015-08-21 09:00:00,NA,NA,NA
"4835",NA,"ACTUAL","actual",2015-08-21 10:00:00,NA,NA,NA
"4836",NA,"ACTUAL","actual",2015-08-21 11:00:00,NA,NA,NA
"4837",NA,"ACTUAL","actual",2015-08-21 12:00:00,NA,NA,NA
"4838",NA,"ACTUAL","actual",2015-08-21 13:00:00,NA,NA,NA
"4839",NA,"ACTUAL","actual",2015-08-21 14:00:00,NA,NA,NA
"4840",NA,"ACTUAL","actual",2015-08-21 15:00:00,NA,NA,NA
"4841",NA,"ACTUAL","actual",2015-08-21 16:00:00,NA,NA,NA
"4842",NA,"ACTUAL","actual",2015-08-21 17:00:00,NA,NA,NA
"4843",NA,"ACTUAL","actual",2015-08-21 18:00:00,NA,NA,NA
"4844",NA,"ACTUAL","actual",2015-08-21 19:00:00,NA,NA,NA
"4845",NA,"ACTUAL","actual",2015-08-21 20:00:00,NA,NA,NA
"4846",NA,"ACTUAL","actual",2015-08-21 21:00:00,NA,NA,NA
"4847",NA,"ACTUAL","actual",2015-08-21 22:00:00,NA,NA,NA
"4848",NA,"ACTUAL","actual",2015-08-21 23:00:00,NA,NA,NA
"4849",NA,"ACTUAL","actual",2015-08-22 00:00:00,NA,NA,NA
"4850",NA,"ACTUAL","actual",2015-08-22 01:00:00,NA,NA,NA
"4851",NA,"ACTUAL","actual",2015-08-22 02:00:00,NA,NA,NA
"4852",NA,"ACTUAL","actual",2015-08-22 03:00:00,NA,NA,NA
"4853",NA,"ACTUAL","actual",2015-08-22 04:00:00,NA,NA,NA
"4854",NA,"ACTUAL","actual",2015-08-22 05:00:00,NA,NA,NA
"4855",NA,"ACTUAL","actual",2015-08-22 06:00:00,NA,NA,NA
"4856",NA,"ACTUAL","actual",2015-08-22 07:00:00,NA,NA,NA
"4857",NA,"ACTUAL","actual",2015-08-22 08:00:00,NA,NA,NA
"4858",NA,"ACTUAL","actual",2015-08-22 09:00:00,NA,NA,NA
"4859",NA,"ACTUAL","actual",2015-08-22 10:00:00,NA,NA,NA
"4860",NA,"ACTUAL","actual",2015-08-22 11:00:00,NA,NA,NA
"4861",NA,"ACTUAL","actual",2015-08-22 12:00:00,NA,NA,NA
"4862",NA,"ACTUAL","actual",2015-08-22 13:00:00,NA,NA,NA
"4863",NA,"ACTUAL","actual",2015-08-22 14:00:00,NA,NA,NA
"4864",NA,"ACTUAL","actual",2015-08-22 15:00:00,NA,NA,NA
"4865",NA,"ACTUAL","actual",2015-08-22 16:00:00,NA,NA,NA
"4866",NA,"ACTUAL","actual",2015-08-22 17:00:00,NA,NA,NA
"4867",NA,"ACTUAL","actual",2015-08-22 18:00:00,NA,NA,NA
"4868",NA,"ACTUAL","actual",2015-08-22 19:00:00,NA,NA,NA
"4869",NA,"ACTUAL","actual",2015-08-22 20:00:00,NA,NA,NA
"4870",NA,"ACTUAL","actual",2015-08-22 21:00:00,NA,NA,NA
"4871",NA,"ACTUAL","actual",2015-08-22 22:00:00,NA,NA,NA
"4872",NA,"ACTUAL","actual",2015-08-22 23:00:00,NA,NA,NA
"4873",NA,"ACTUAL","actual",2015-08-23 00:00:00,NA,NA,NA
"4874",NA,"ACTUAL","actual",2015-08-23 01:00:00,NA,NA,NA
"4875",NA,"ACTUAL","actual",2015-08-23 02:00:00,NA,NA,NA
"4876",NA,"ACTUAL","actual",2015-08-23 03:00:00,NA,NA,NA
"4877",NA,"ACTUAL","actual",2015-08-23 04:00:00,NA,NA,NA
"4878",NA,"ACTUAL","actual",2015-08-23 05:00:00,NA,NA,NA
"4879",NA,"ACTUAL","actual",2015-08-23 06:00:00,NA,NA,NA
"4880",NA,"ACTUAL","actual",2015-08-23 07:00:00,NA,NA,NA
"4881",NA,"ACTUAL","actual",2015-08-23 08:00:00,NA,NA,NA
"4882",NA,"ACTUAL","actual",2015-08-23 09:00:00,NA,NA,NA
"4883",NA,"ACTUAL","actual",2015-08-23 10:00:00,NA,NA,NA
"4884",NA,"ACTUAL","actual",2015-08-23 11:00:00,NA,NA,NA
"4885",NA,"ACTUAL","actual",2015-08-23 12:00:00,NA,NA,NA
"4886",NA,"ACTUAL","actual",2015-08-23 13:00:00,NA,NA,NA
"4887",NA,"ACTUAL","actual",2015-08-23 14:00:00,NA,NA,NA
"4888",NA,"ACTUAL","actual",2015-08-23 15:00:00,NA,NA,NA
"4889",NA,"ACTUAL","actual",2015-08-23 16:00:00,NA,NA,NA
"4890",NA,"ACTUAL","actual",2015-08-23 17:00:00,NA,NA,NA
"4891",NA,"ACTUAL","actual",2015-08-23 18:00:00,NA,NA,NA
"4892",NA,"ACTUAL","actual",2015-08-23 19:00:00,NA,NA,NA
"4893",NA,"ACTUAL","actual",2015-08-23 20:00:00,NA,NA,NA
"4894",NA,"ACTUAL","actual",2015-08-23 21:00:00,NA,NA,NA
"4895",NA,"ACTUAL","actual",2015-08-23 22:00:00,NA,NA,NA
"4896",NA,"ACTUAL","actual",2015-08-23 23:00:00,NA,NA,NA
"4897",NA,"ACTUAL","actual",2015-08-24 00:00:00,NA,NA,NA
"4898",NA,"ACTUAL","actual",2015-08-24 01:00:00,NA,NA,NA
"4899",NA,"ACTUAL","actual",2015-08-24 02:00:00,NA,NA,NA
"4900",NA,"ACTUAL","actual",2015-08-24 03:00:00,NA,NA,NA
"4901",NA,"ACTUAL","actual",2015-08-24 04:00:00,NA,NA,NA
"4902",NA,"ACTUAL","actual",2015-08-24 05:00:00,NA,NA,NA
"4903",NA,"ACTUAL","actual",2015-08-24 06:00:00,NA,NA,NA
"4904",NA,"ACTUAL","actual",2015-08-24 07:00:00,NA,NA,NA
"4905",NA,"ACTUAL","actual",2015-08-24 08:00:00,NA,NA,NA
"4906",NA,"ACTUAL","actual",2015-08-24 09:00:00,NA,NA,NA
"4907",NA,"ACTUAL","actual",2015-08-24 10:00:00,NA,NA,NA
"4908",NA,"ACTUAL","actual",2015-08-24 11:00:00,NA,NA,NA
"4909",NA,"ACTUAL","actual",2015-08-24 12:00:00,NA,NA,NA
"4910",NA,"ACTUAL","actual",2015-08-24 13:00:00,NA,NA,NA
"4911",NA,"ACTUAL","actual",2015-08-24 14:00:00,NA,NA,NA
"4912",NA,"ACTUAL","actual",2015-08-24 15:00:00,NA,NA,NA
"4913",NA,"ACTUAL","actual",2015-08-24 16:00:00,NA,NA,NA
"4914",NA,"ACTUAL","actual",2015-08-24 17:00:00,NA,NA,NA
"4915",NA,"ACTUAL","actual",2015-08-24 18:00:00,NA,NA,NA
"4916",NA,"ACTUAL","actual",2015-08-24 19:00:00,NA,NA,NA
"4917",NA,"ACTUAL","actual",2015-08-24 20:00:00,NA,NA,NA
"4918",NA,"ACTUAL","actual",2015-08-24 21:00:00,NA,NA,NA
"4919",NA,"ACTUAL","actual",2015-08-24 22:00:00,NA,NA,NA
"4920",NA,"ACTUAL","actual",2015-08-24 23:00:00,NA,NA,NA
"4921",NA,"ACTUAL","actual",2015-08-25 00:00:00,NA,NA,NA
"4922",NA,"ACTUAL","actual",2015-08-25 01:00:00,NA,NA,NA
"4923",NA,"ACTUAL","actual",2015-08-25 02:00:00,NA,NA,NA
"4924",NA,"ACTUAL","actual",2015-08-25 03:00:00,NA,NA,NA
"4925",NA,"ACTUAL","actual",2015-08-25 04:00:00,NA,NA,NA
"4926",NA,"ACTUAL","actual",2015-08-25 05:00:00,NA,NA,NA
"4927",NA,"ACTUAL","actual",2015-08-25 06:00:00,NA,NA,NA
"4928",NA,"ACTUAL","actual",2015-08-25 07:00:00,NA,NA,NA
"4929",NA,"ACTUAL","actual",2015-08-25 08:00:00,NA,NA,NA
"4930",NA,"ACTUAL","actual",2015-08-25 09:00:00,NA,NA,NA
"4931",NA,"ACTUAL","actual",2015-08-25 10:00:00,NA,NA,NA
"4932",NA,"ACTUAL","actual",2015-08-25 11:00:00,NA,NA,NA
"4933",NA,"ACTUAL","actual",2015-08-25 12:00:00,NA,NA,NA
"4934",NA,"ACTUAL","actual",2015-08-25 13:00:00,NA,NA,NA
"4935",NA,"ACTUAL","actual",2015-08-25 14:00:00,NA,NA,NA
"4936",NA,"ACTUAL","actual",2015-08-25 15:00:00,NA,NA,NA
"4937",NA,"ACTUAL","actual",2015-08-25 16:00:00,NA,NA,NA
"4938",NA,"ACTUAL","actual",2015-08-25 17:00:00,NA,NA,NA
"4939",NA,"ACTUAL","actual",2015-08-25 18:00:00,NA,NA,NA
"4940",NA,"ACTUAL","actual",2015-08-25 19:00:00,NA,NA,NA
"4941",NA,"ACTUAL","actual",2015-08-25 20:00:00,NA,NA,NA
"4942",NA,"ACTUAL","actual",2015-08-25 21:00:00,NA,NA,NA
"4943",NA,"ACTUAL","actual",2015-08-25 22:00:00,NA,NA,NA
"4944",NA,"ACTUAL","actual",2015-08-25 23:00:00,NA,NA,NA
"4945",NA,"ACTUAL","actual",2015-08-26 00:00:00,NA,NA,NA
"4946",NA,"ACTUAL","actual",2015-08-26 01:00:00,NA,NA,NA
"4947",NA,"ACTUAL","actual",2015-08-26 02:00:00,NA,NA,NA
"4948",NA,"ACTUAL","actual",2015-08-26 03:00:00,NA,NA,NA
"4949",NA,"ACTUAL","actual",2015-08-26 04:00:00,NA,NA,NA
"4950",NA,"ACTUAL","actual",2015-08-26 05:00:00,NA,NA,NA
"4951",NA,"ACTUAL","actual",2015-08-26 06:00:00,NA,NA,NA
"4952",NA,"ACTUAL","actual",2015-08-26 07:00:00,NA,NA,NA
"4953",NA,"ACTUAL","actual",2015-08-26 08:00:00,NA,NA,NA
"4954",NA,"ACTUAL","actual",2015-08-26 09:00:00,NA,NA,NA
"4955",NA,"ACTUAL","actual",2015-08-26 10:00:00,NA,NA,NA
"4956",NA,"ACTUAL","actual",2015-08-26 11:00:00,NA,NA,NA
"4957",NA,"ACTUAL","actual",2015-08-26 12:00:00,NA,NA,NA
"4958",NA,"ACTUAL","actual",2015-08-26 13:00:00,NA,NA,NA
"4959",NA,"ACTUAL","actual",2015-08-26 14:00:00,NA,NA,NA
"4960",NA,"ACTUAL","actual",2015-08-26 15:00:00,NA,NA,NA
"4961",NA,"ACTUAL","actual",2015-08-26 16:00:00,NA,NA,NA
"4962",NA,"ACTUAL","actual",2015-08-26 17:00:00,NA,NA,NA
"4963",NA,"ACTUAL","actual",2015-08-26 18:00:00,NA,NA,NA
"4964",NA,"ACTUAL","actual",2015-08-26 19:00:00,NA,NA,NA
"4965",NA,"ACTUAL","actual",2015-08-26 20:00:00,NA,NA,NA
"4966",NA,"ACTUAL","actual",2015-08-26 21:00:00,NA,NA,NA
"4967",NA,"ACTUAL","actual",2015-08-26 22:00:00,NA,NA,NA
"4968",NA,"ACTUAL","actual",2015-08-26 23:00:00,NA,NA,NA
"4969",NA,"ACTUAL","actual",2015-08-27 00:00:00,NA,NA,NA
"4970",NA,"ACTUAL","actual",2015-08-27 01:00:00,NA,NA,NA
"4971",NA,"ACTUAL","actual",2015-08-27 02:00:00,NA,NA,NA
"4972",NA,"ACTUAL","actual",2015-08-27 03:00:00,NA,NA,NA
"4973",NA,"ACTUAL","actual",2015-08-27 04:00:00,NA,NA,NA
"4974",NA,"ACTUAL","actual",2015-08-27 05:00:00,NA,NA,NA
"4975",NA,"ACTUAL","actual",2015-08-27 06:00:00,NA,NA,NA
"4976",NA,"ACTUAL","actual",2015-08-27 07:00:00,NA,NA,NA
"4977",NA,"ACTUAL","actual",2015-08-27 08:00:00,NA,NA,NA
"4978",NA,"ACTUAL","actual",2015-08-27 09:00:00,NA,NA,NA
"4979",NA,"ACTUAL","actual",2015-08-27 10:00:00,NA,NA,NA
"4980",NA,"ACTUAL","actual",2015-08-27 11:00:00,NA,NA,NA
"4981",NA,"ACTUAL","actual",2015-08-27 12:00:00,NA,NA,NA
"4982",NA,"ACTUAL","actual",2015-08-27 13:00:00,NA,NA,NA
"4983",NA,"ACTUAL","actual",2015-08-27 14:00:00,NA,NA,NA
"4984",NA,"ACTUAL","actual",2015-08-27 15:00:00,NA,NA,NA
"4985",NA,"ACTUAL","actual",2015-08-27 16:00:00,NA,NA,NA
"4986",NA,"ACTUAL","actual",2015-08-27 17:00:00,NA,NA,NA
"4987",NA,"ACTUAL","actual",2015-08-27 18:00:00,NA,NA,NA
"4988",NA,"ACTUAL","actual",2015-08-27 19:00:00,NA,NA,NA
"4989",NA,"ACTUAL","actual",2015-08-27 20:00:00,NA,NA,NA
"4990",NA,"ACTUAL","actual",2015-08-27 21:00:00,NA,NA,NA
"4991",NA,"ACTUAL","actual",2015-08-27 22:00:00,NA,NA,NA
"4992",NA,"ACTUAL","actual",2015-08-27 23:00:00,NA,NA,NA
"4993",NA,"ACTUAL","actual",2015-08-28 00:00:00,NA,NA,NA
"4994",NA,"ACTUAL","actual",2015-08-28 01:00:00,NA,NA,NA
"4995",NA,"ACTUAL","actual",2015-08-28 02:00:00,NA,NA,NA
"4996",NA,"ACTUAL","actual",2015-08-28 03:00:00,NA,NA,NA
"4997",NA,"ACTUAL","actual",2015-08-28 04:00:00,NA,NA,NA
"4998",NA,"ACTUAL","actual",2015-08-28 05:00:00,NA,NA,NA
"4999",NA,"ACTUAL","actual",2015-08-28 06:00:00,NA,NA,NA
"5000",NA,"ACTUAL","actual",2015-08-28 07:00:00,NA,NA,NA
"5001",NA,"ACTUAL","actual",2015-08-28 08:00:00,NA,NA,NA
"5002",NA,"ACTUAL","actual",2015-08-28 09:00:00,NA,NA,NA
"5003",NA,"ACTUAL","actual",2015-08-28 10:00:00,NA,NA,NA
"5004",NA,"ACTUAL","actual",2015-08-28 11:00:00,NA,NA,NA
"5005",NA,"ACTUAL","actual",2015-08-28 12:00:00,NA,NA,NA
"5006",NA,"ACTUAL","actual",2015-08-28 13:00:00,NA,NA,NA
"5007",NA,"ACTUAL","actual",2015-08-28 14:00:00,NA,NA,NA
"5008",NA,"ACTUAL","actual",2015-08-28 15:00:00,NA,NA,NA
"5009",NA,"ACTUAL","actual",2015-08-28 16:00:00,NA,NA,NA
"5010",NA,"ACTUAL","actual",2015-08-28 17:00:00,NA,NA,NA
"5011",NA,"ACTUAL","actual",2015-08-28 18:00:00,NA,NA,NA
"5012",NA,"ACTUAL","actual",2015-08-28 19:00:00,NA,NA,NA
"5013",NA,"ACTUAL","actual",2015-08-28 20:00:00,NA,NA,NA
"5014",NA,"ACTUAL","actual",2015-08-28 21:00:00,NA,NA,NA
"5015",NA,"ACTUAL","actual",2015-08-28 22:00:00,NA,NA,NA
"5016",NA,"ACTUAL","actual",2015-08-28 23:00:00,NA,NA,NA
"5017",NA,"ACTUAL","actual",2015-08-29 00:00:00,NA,NA,NA
"5018",NA,"ACTUAL","actual",2015-08-29 01:00:00,NA,NA,NA
"5019",NA,"ACTUAL","actual",2015-08-29 02:00:00,NA,NA,NA
"5020",NA,"ACTUAL","actual",2015-08-29 03:00:00,NA,NA,NA
"5021",NA,"ACTUAL","actual",2015-08-29 04:00:00,NA,NA,NA
"5022",NA,"ACTUAL","actual",2015-08-29 05:00:00,NA,NA,NA
"5023",NA,"ACTUAL","actual",2015-08-29 06:00:00,NA,NA,NA
"5024",NA,"ACTUAL","actual",2015-08-29 07:00:00,NA,NA,NA
"5025",NA,"ACTUAL","actual",2015-08-29 08:00:00,NA,NA,NA
"5026",NA,"ACTUAL","actual",2015-08-29 09:00:00,NA,NA,NA
"5027",NA,"ACTUAL","actual",2015-08-29 10:00:00,NA,NA,NA
"5028",NA,"ACTUAL","actual",2015-08-29 11:00:00,NA,NA,NA
"5029",NA,"ACTUAL","actual",2015-08-29 12:00:00,NA,NA,NA
"5030",NA,"ACTUAL","actual",2015-08-29 13:00:00,NA,NA,NA
"5031",NA,"ACTUAL","actual",2015-08-29 14:00:00,NA,NA,NA
"5032",NA,"ACTUAL","actual",2015-08-29 15:00:00,NA,NA,NA
"5033",NA,"ACTUAL","actual",2015-08-29 16:00:00,NA,NA,NA
"5034",NA,"ACTUAL","actual",2015-08-29 17:00:00,NA,NA,NA
"5035",NA,"ACTUAL","actual",2015-08-29 18:00:00,NA,NA,NA
"5036",NA,"ACTUAL","actual",2015-08-29 19:00:00,NA,NA,NA
"5037",NA,"ACTUAL","actual",2015-08-29 20:00:00,NA,NA,NA
"5038",NA,"ACTUAL","actual",2015-08-29 21:00:00,NA,NA,NA
"5039",NA,"ACTUAL","actual",2015-08-29 22:00:00,NA,NA,NA
"5040",NA,"ACTUAL","actual",2015-08-29 23:00:00,NA,NA,NA
"5041",NA,"ACTUAL","actual",2015-08-30 00:00:00,NA,NA,NA
"5042",NA,"ACTUAL","actual",2015-08-30 01:00:00,NA,NA,NA
"5043",NA,"ACTUAL","actual",2015-08-30 02:00:00,NA,NA,NA
"5044",NA,"ACTUAL","actual",2015-08-30 03:00:00,NA,NA,NA
"5045",NA,"ACTUAL","actual",2015-08-30 04:00:00,NA,NA,NA
"5046",NA,"ACTUAL","actual",2015-08-30 05:00:00,NA,NA,NA
"5047",NA,"ACTUAL","actual",2015-08-30 06:00:00,NA,NA,NA
"5048",NA,"ACTUAL","actual",2015-08-30 07:00:00,NA,NA,NA
"5049",NA,"ACTUAL","actual",2015-08-30 08:00:00,NA,NA,NA
"5050",NA,"ACTUAL","actual",2015-08-30 09:00:00,NA,NA,NA
"5051",NA,"ACTUAL","actual",2015-08-30 10:00:00,NA,NA,NA
"5052",NA,"ACTUAL","actual",2015-08-30 11:00:00,NA,NA,NA
"5053",NA,"ACTUAL","actual",2015-08-30 12:00:00,NA,NA,NA
"5054",NA,"ACTUAL","actual",2015-08-30 13:00:00,NA,NA,NA
"5055",NA,"ACTUAL","actual",2015-08-30 14:00:00,NA,NA,NA
"5056",NA,"ACTUAL","actual",2015-08-30 15:00:00,NA,NA,NA
"5057",NA,"ACTUAL","actual",2015-08-30 16:00:00,NA,NA,NA
"5058",NA,"ACTUAL","actual",2015-08-30 17:00:00,NA,NA,NA
"5059",NA,"ACTUAL","actual",2015-08-30 18:00:00,NA,NA,NA
"5060",NA,"ACTUAL","actual",2015-08-30 19:00:00,NA,NA,NA
"5061",NA,"ACTUAL","actual",2015-08-30 20:00:00,NA,NA,NA
"5062",NA,"ACTUAL","actual",2015-08-30 21:00:00,NA,NA,NA
"5063",NA,"ACTUAL","actual",2015-08-30 22:00:00,NA,NA,NA
"5064",NA,"ACTUAL","actual",2015-08-30 23:00:00,NA,NA,NA
"5065",NA,"ACTUAL","actual",2015-08-31 00:00:00,NA,NA,NA
"5066",NA,"ACTUAL","actual",2015-08-31 01:00:00,NA,NA,NA
"5067",NA,"ACTUAL","actual",2015-08-31 02:00:00,NA,NA,NA
"5068",NA,"ACTUAL","actual",2015-08-31 03:00:00,NA,NA,NA
"5069",NA,"ACTUAL","actual",2015-08-31 04:00:00,NA,NA,NA
"5070",NA,"ACTUAL","actual",2015-08-31 05:00:00,NA,NA,NA
"5071",NA,"ACTUAL","actual",2015-08-31 06:00:00,NA,NA,NA
"5072",NA,"ACTUAL","actual",2015-08-31 07:00:00,NA,NA,NA
"5073",NA,"ACTUAL","actual",2015-08-31 08:00:00,NA,NA,NA
"5074",NA,"ACTUAL","actual",2015-08-31 09:00:00,NA,NA,NA
"5075",NA,"ACTUAL","actual",2015-08-31 10:00:00,NA,NA,NA
"5076",NA,"ACTUAL","actual",2015-08-31 11:00:00,NA,NA,NA
"5077",NA,"ACTUAL","actual",2015-08-31 12:00:00,NA,NA,NA
"5078",NA,"ACTUAL","actual",2015-08-31 13:00:00,NA,NA,NA
"5079",NA,"ACTUAL","actual",2015-08-31 14:00:00,NA,NA,NA
"5080",NA,"ACTUAL","actual",2015-08-31 15:00:00,NA,NA,NA
"5081",NA,"ACTUAL","actual",2015-08-31 16:00:00,NA,NA,NA
"5082",NA,"ACTUAL","actual",2015-08-31 17:00:00,NA,NA,NA
"5083",NA,"ACTUAL","actual",2015-08-31 18:00:00,NA,NA,NA
"5084",NA,"ACTUAL","actual",2015-08-31 19:00:00,NA,NA,NA
"5085",NA,"ACTUAL","actual",2015-08-31 20:00:00,NA,NA,NA
"5086",NA,"ACTUAL","actual",2015-08-31 21:00:00,NA,NA,NA
"5087",NA,"ACTUAL","actual",2015-08-31 22:00:00,NA,NA,NA
"5088",NA,"ACTUAL","actual",2015-08-31 23:00:00,NA,NA,NA
"5089",NA,"ACTUAL","actual",2015-09-01 00:00:00,NA,NA,NA
"5090",NA,"ACTUAL","actual",2015-09-01 01:00:00,NA,NA,NA
"5091",NA,"ACTUAL","actual",2015-09-01 02:00:00,NA,NA,NA
"5092",NA,"ACTUAL","actual",2015-09-01 03:00:00,NA,NA,NA
"5093",NA,"ACTUAL","actual",2015-09-01 04:00:00,NA,NA,NA
"5094",NA,"ACTUAL","actual",2015-09-01 05:00:00,NA,NA,NA
"5095",NA,"ACTUAL","actual",2015-09-01 06:00:00,NA,NA,NA
"5096",NA,"ACTUAL","actual",2015-09-01 07:00:00,NA,NA,NA
"5097",NA,"ACTUAL","actual",2015-09-01 08:00:00,NA,NA,NA
"5098",NA,"ACTUAL","actual",2015-09-01 09:00:00,NA,NA,NA
"5099",NA,"ACTUAL","actual",2015-09-01 10:00:00,NA,NA,NA
"5100",NA,"ACTUAL","actual",2015-09-01 11:00:00,NA,NA,NA
"5101",NA,"ACTUAL","actual",2015-09-01 12:00:00,NA,NA,NA
"5102",NA,"ACTUAL","actual",2015-09-01 13:00:00,NA,NA,NA
"5103",NA,"ACTUAL","actual",2015-09-01 14:00:00,NA,NA,NA
"5104",NA,"ACTUAL","actual",2015-09-01 15:00:00,NA,NA,NA
"5105",NA,"ACTUAL","actual",2015-09-01 16:00:00,NA,NA,NA
"5106",NA,"ACTUAL","actual",2015-09-01 17:00:00,NA,NA,NA
"5107",NA,"ACTUAL","actual",2015-09-01 18:00:00,NA,NA,NA
"5108",NA,"ACTUAL","actual",2015-09-01 19:00:00,NA,NA,NA
"5109",NA,"ACTUAL","actual",2015-09-01 20:00:00,NA,NA,NA
"5110",NA,"ACTUAL","actual",2015-09-01 21:00:00,NA,NA,NA
"5111",NA,"ACTUAL","actual",2015-09-01 22:00:00,NA,NA,NA
"5112",NA,"ACTUAL","actual",2015-09-01 23:00:00,NA,NA,NA
"5113",NA,"ACTUAL","actual",2015-09-02 00:00:00,NA,NA,NA
"5114",NA,"ACTUAL","actual",2015-09-02 01:00:00,NA,NA,NA
"5115",NA,"ACTUAL","actual",2015-09-02 02:00:00,NA,NA,NA
"5116",NA,"ACTUAL","actual",2015-09-02 03:00:00,NA,NA,NA
"5117",NA,"ACTUAL","actual",2015-09-02 04:00:00,NA,NA,NA
"5118",NA,"ACTUAL","actual",2015-09-02 05:00:00,NA,NA,NA
